Node	Beg	End
NMI9837	1436544	1436549
NMI97351	276180	276816
NMI97351	473655	473892
NMI97351	727297	729354
NMI97351	730758	732276
NMI97351	1473157	1473999
NMI975	1008754	1010120
NMI975	1436544	1436549
NMI0456	29404	29631
NMI0456	121909	123136
NMI0456	144220	146707
NMI0456	158665	160038
NMI0456	160713	160767
NMI0456	354931	355572
NMI0456	437425	439373
NMI0456	1436544	1436549
NMI0315	850740	851800
NMI0315	852755	854575
NMI0315	855541	856200
NMI0315	857430	859886
NMI98161	6196	11521
NMI98161	461515	461931
NMI98161	467380	468325
NMI98161	470865	471902
NMI98161	473655	473805
NMI98161	475150	478876
NMI98161	480161	481173
NMI98161	481836	481842
NMI98161	641230	641758
NMI98161	647095	647556
NMI98161	669192	669348
NMI98161	670199	678176
NMI98161	680840	682796
NMI98161	852688	856200
NMI98161	1140009	1141074
NMI98161	1168785	1170018
NMI98161	1421214	1421707
NMI98161	1425161	1425270
NMI98161	1473933	1475015
NMI98109	6742	7615
NMI98109	12873	13182
NMI98109	18609	21414
NMI98109	59268	60140
NMI98109	169115	172272
NMI98109	203574	203783
NMI98109	204637	205752
NMI98109	254231	255357
NMI98109	315361	318911
NMI98109	354057	354465
NMI98109	375160	375355
NMI98109	468794	469611
NMI98109	489002	490572
NMI98109	491281	492810
NMI98109	517822	520444
NMI98109	521080	521491
NMI98109	584777	585846
NMI98109	587326	587784
NMI98109	589480	590317
NMI98109	614518	617243
NMI98109	639453	639649
NMI98109	670676	672618
NMI98109	673875	674432
NMI98109	706032	706521
NMI98109	708076	708395
NMI98109	760550	762724
NMI98109	764202	765801
NMI98109	790847	790865
NMI98109	847458	847871
NMI98109	856400	858847
NMI98109	890930	893955
NMI98109	926927	931439
NMI98109	962650	964317
NMI98109	964867	967078
NMI98109	967639	968341
NMI98109	968965	969871
NMI98109	975075	975914
NMI98109	1034669	1035452
NMI98109	1036831	1037609
NMI98109	1099717	1099767
NMI98109	1126091	1129861
NMI98109	1137409	1138059
NMI98109	1140262	1142360
NMI98109	1143537	1143808
NMI98109	1147980	1148137
NMI98109	1209979	1211494
NMI98109	1220226	1221247
NMI98109	1243190	1243954
NMI98109	1244783	1245199
NMI98109	1271185	1271192
NMI98109	1271837	1273095
NMI98109	1276092	1276256
NMI98109	1281722	1283802
NMI98109	1378420	1378602
NMI98109	1379449	1380979
NMI98109	1397818	1398715
NMI98109	1399716	1401409
NMI98109	1415289	1415391
NMI98109	1436544	1436549
NMI98109	1484202	1486778
NMI0457	3895	5237
NMI0457	7009	8242
NMI0457	9495	12933
NMI0457	13792	13875
NMI0457	17985	20947
NMI0457	705265	706521
NMI0457	1334407	1334538
NMI0457	1518525	1518902
NMI0730	7985	8547
NMI0730	9114	13392
NMI0730	29601	30623
NMI0730	31538	32028
NMI0730	123511	125475
NMI0730	375133	375274
NMI0730	714565	720996
NMI0730	857262	858571
NMI0730	860995	863435
NMI0730	968965	972885
NMI0730	1174545	1174764
NMI0730	1176624	1176973
NMI0730	1178675	1179602
NMI0730	1187710	1187937
NMI0730	1188844	1189837
NMI0730	1210541	1213242
NMI0730	1224829	1226311
NMI0730	1337919	1339023
NMI0730	1339663	1341337
NMI0730	1399577	1400559
NMI0730	1432499	1434181
NMI0730	1436544	1436549
NMI0165	44698	47276
NMI0165	48273	48772
NMI0165	265723	265914
NMI0165	266597	267140
NMI0165	268053	269715
NMI99117	1424721	1425086
NMI99117	1436544	1436549
NMI0310	1436544	1436549
NMI98147	589663	591332
NMI009	1205707	1206013
NMI9944	23351	30254
NMI1042	13101	13400
NMI1042	120299	121365
NMI1042	122026	122809
NMI1042	123742	123791
NMI1042	166805	167457
NMI1042	169099	171131
NMI1042	301953	306931
NMI1042	356162	362500
NMI1042	363693	365404
NMI1042	366910	368430
NMI1042	369163	371899
NMI1042	415728	416430
NMI1042	417161	420083
NMI1042	427357	427893
NMI1042	473532	474228
NMI1042	623636	624583
NMI1042	626230	626432
NMI1042	627029	627540
NMI1042	628130	630114
NMI1042	779051	781134
NMI1042	906248	910883
NMI1042	1256165	1261237
NMI1042	1421276	1424926
NMI1042	1469852	1470848
NMI01254	1436544	1436549
NMI1035	1436545	1436549
NMI02101	1436545	1436547
NMI01229	827	1991
NMI01229	323353	324479
NMI01229	1436544	1436549
NMI97162	21725	24183
NMI0224	1529105	1531058
NMI01125	23488	23978
NMI01125	25188	25434
NMI01125	26936	29419
NMI01125	85533	87080
NMI01125	146920	147181
NMI01125	148441	148987
NMI01125	207360	209087
NMI01125	691684	691757
NMI01125	692351	694488
NMI01125	756191	757556
NMI01125	863782	869342
NMI01125	1021469	1022137
NMI0929	1194359	1195720
NMI0929	1399586	1399845
NMI0929	1401935	1404886
NMI0929	1436544	1436549
NMI1174	13792	14611
NMI1174	25756	29419
NMI1174	354966	355190
NMI1174	375118	375355
NMI1174	638659	642239
NMI1174	1122426	1122468
NMI1174	1233663	1238409
NMI1174	1334695	1334938
NMI1174	1335750	1336233
NMI1174	1409643	1413956
NMI1174	1415312	1416201
NMI1174	1417806	1418956
NMI1174	1419545	1421101
NMI1174	1423982	1426196
NMI1174	1428118	1429420
NMI1174	1430898	1432835
NMI1174	1433714	1433720
NMI1133	1445231	1447476
NMI1133	1449709	1449806
NMI1133	1465500	1465870
NMI1133	1469694	1470221
NMI02157	367680	368340
NMI02157	742043	743235
NMI02157	805607	807312
NMI02157	1236433	1239917
NMI02157	1332944	1334538
NMI02157	1523276	1526034
NMI97218	147928	149557
NMI97218	193934	196736
NMI97218	359468	362401
NMI97218	525792	528616
NMI97218	529883	530652
NMI97218	824185	826586
NMI97218	1114612	1120736
NMI97218	1129702	1130045
NMI97218	1171691	1173852
NMI97218	1189448	1189513
NMI97218	1222600	1224765
NMI97218	1273984	1274505
NMI97218	1275507	1278082
NMI97218	1279267	1279851
NMI97218	1339663	1340051
NMI97218	1371954	1372584
NMI97218	1373724	1373796
NMI97218	1374408	1375168
NMI97218	1384577	1386605
NMI97218	1387784	1390830
NMI97218	1436544	1436549
NMI03122	188758	192657
NMI03122	359468	360514
NMI03122	531615	532728
NMI03122	1246459	1250629
NMI03122	1275345	1275662
NMI03122	1276544	1278002
NMI03122	1279252	1282189
NMI03122	1376401	1378602
NMI03122	1380211	1380875
NMI95211	1436544	1436549
NMI9953	1095187	1098545
NMI9953	1099626	1099723
NMI9953	1109792	1113502
NMI00118	39435	39531
NMI00118	41461	42148
NMI00118	43855	43903
NMI00118	608284	611044
NMI00118	706032	706521
NMI00118	883218	884893
NMI00118	1055582	1057495
NMI00118	1058392	1058649
NMI0390	1436544	1436549
NMI01182	22810	25434
NMI01182	130446	131039
NMI01182	154219	154339
NMI01182	158354	159665
NMI01182	182625	185642
NMI01182	239107	240629
NMI01182	247070	247656
NMI01182	291914	294980
NMI01182	305619	310657
NMI01182	311861	314465
NMI01182	335891	338285
NMI01182	342720	342759
NMI01182	359636	360646
NMI01182	375184	375355
NMI01182	389771	394692
NMI01182	436976	439520
NMI01182	471031	473141
NMI01182	475150	479787
NMI01182	480957	481896
NMI01182	509315	509554
NMI01182	511521	512407
NMI01182	577128	579551
NMI01182	758009	759948
NMI01182	760550	761742
NMI01182	767185	768046
NMI01182	769077	769167
NMI01182	771168	772404
NMI01182	774643	774702
NMI01182	775909	776251
NMI01182	776876	778987
NMI01182	780522	781908
NMI01182	819901	819907
NMI01182	823263	825641
NMI01182	1251026	1253865
NMI01182	1270001	1273945
NMI01182	1334695	1337034
NMI01182	1358724	1359194
NMI01182	1360695	1361020
NMI01182	1362762	1363336
NMI01182	1422068	1423497
NMI01182	1463308	1464024
NMI01182	1540718	1542395
NMI02219	55387	55955
NMI02219	256873	259221
NMI02219	552660	553113
NMI02219	571027	571088
NMI02219	572464	572542
NMI02219	574038	574703
NMI02219	1246123	1247176
NMI02219	1248977	1250104
NMI02219	1354384	1355171
NMI02219	1436544	1436549
NMI0736	39435	39531
NMI0736	41940	42235
NMI0736	209138	212171
NMI0736	213169	214266
NMI0736	236177	236266
NMI0736	237198	247656
NMI0736	475150	475294
NMI0736	476042	476170
NMI0736	510005	510889
NMI0736	599868	601420
NMI0736	638180	638792
NMI0736	639744	639891
NMI0736	647442	647556
NMI0736	650411	650883
NMI0736	742368	744150
NMI0736	873670	874336
NMI0736	875282	879569
NMI0736	999907	1001294
NMI0736	1003415	1005703
NMI0736	1008245	1014332
NMI0736	1016775	1017142
NMI0736	1061041	1063562
NMI0736	1091298	1095950
NMI0736	1327229	1328030
NMI0736	1330044	1330107
NMI0736	1333688	1334798
NMI0736	1339663	1342509
NMI0736	1344331	1344401
NMI0736	1345397	1346104
NMI0736	1363880	1364162
NMI0736	1364869	1366480
NMI0736	1367717	1375345
NMI0736	1376194	1378602
NMI97279	375494	379256
NMI97279	380591	381502
NMI97279	1224874	1226677
NMI97279	1227499	1227829
NMI97279	1255751	1255964
NMI97279	1259532	1259635
NMI0353	152530	155440
NMI0353	246427	247656
NMI0353	497902	501258
NMI0353	1334695	1335145
NMI95135	6682	13534
NMI95135	159174	160054
NMI95135	189363	190577
NMI95135	191170	192903
NMI95135	294436	295350
NMI95135	1436544	1436549
NMI95242	29568	29822
NMI95242	1205659	1206730
NMI95242	1212737	1212738
NMI95242	1274148	1274567
NMI93181	1436544	1436549
NMI0740	1436544	1436549
NMI03103	127047	128827
NMI03103	130401	132112
NMI03103	287788	287806
NMI03103	291914	293555
NMI03103	294424	294467
NMI03103	296887	297355
NMI03103	300628	302961
NMI03103	373850	375355
NMI03103	549459	551390
NMI03103	637410	638618
NMI03103	684654	685389
NMI03103	705286	707722
NMI03103	773861	773901
NMI03103	1135237	1135336
NMI03103	1161941	1162986
NMI0681	1436544	1436549
NMI0149	1003649	1006055
NMI01333	4099	4686
NMI9978	473727	474688
NMI9978	1224843	1225493
NMI9978	1226176	1226677
NMI9978	1227499	1227526
NMI0614	473889	474688
NMI95178	1436544	1436549
NMI00229	1436545	1436549
NMI93167	517662	517821
NMI93167	519794	520444
NMI93167	521142	522395
NMI93167	523515	524433
NMI0011	9387	10216
NMI0011	11094	13457
NMI0011	628184	630114
NMI0011	631981	637069
NMI0011	1436544	1436549
NMI99229	140093	143909
NMI99229	146920	147973
NMI99229	1250264	1253152
NMI945	1436544	1436549
NMI0663	1436544	1436549
NMI97358	148849	150310
NMI97358	150929	150938
NMI97358	152487	152980
NMI97358	202740	203795
NMI97358	354931	360185
NMI97358	528777	530126
NMI97358	653281	654404
NMI97358	1247286	1248488
NMI97358	1322726	1323186
NMI97358	1325430	1325972
NMI97358	1326603	1327448
NMI97358	1333352	1334538
NMI97358	1364917	1365701
NMI97358	1367120	1370429
NMI97358	1436544	1436549
NMI97358	1457095	1459213
NMI112	1274020	1274481
NMI112	1441530	1444698
NMI0492	1436544	1436549
NMI99207	1053067	1053958
NMI99207	1436544	1436549
NMI9793	298440	303793
NMI9793	304491	306837
NMI9793	353508	353828
NMI9793	545771	546360
NMI9793	547669	548452
NMI9793	829900	836520
NMI9793	1384969	1385942
NMI00216	10413	11554
NMI00216	12120	13534
NMI00216	48938	49963
NMI00216	51012	51087
NMI00216	213142	214662
NMI00216	340755	341746
NMI00216	344751	347655
NMI00216	673233	674054
NMI00216	694740	696115
NMI00216	718366	720930
NMI00216	793369	800410
NMI00216	822261	822302
NMI00216	968965	969338
NMI00216	984189	984463
NMI00216	998552	999418
NMI00216	1159492	1159529
NMI00216	1160629	1161046
NMI00216	1310365	1312227
NMI00216	1314547	1314697
NMI00216	1489708	1489739
NMI00216	1490831	1491988
NMI01298	13392	13457
NMI01298	29532	29661
NMI01298	59268	62645
NMI01298	63522	63560
NMI01298	64805	69821
NMI01298	294644	300688
NMI01298	358561	359026
NMI01298	430829	432282
NMI01298	433159	434434
NMI01298	437441	438469
NMI01298	439037	439982
NMI01298	492687	493255
NMI01298	493861	502763
NMI01298	544016	545121
NMI01298	545771	548096
NMI01298	550372	553146
NMI01298	553846	554053
NMI01298	883218	889658
NMI01298	890297	895333
NMI01298	895900	896503
NMI01298	1330041	1331619
NMI01298	1334236	1334729
NMI01298	1338923	1341102
NMI01298	1341653	1342242
NMI01298	1398082	1398625
NMI01298	1399716	1400625
NMI01298	1455995	1462088
NMI01298	1517241	1519094
NMI0939	7462	13534
NMI0939	29548	29604
NMI0939	48938	49963
NMI0939	51363	51701
NMI0939	52395	53892
NMI0939	55007	55178
NMI0939	80809	81416
NMI0939	81981	82014
NMI0939	514696	516549
NMI0939	684807	685234
NMI0939	686177	686546
NMI0939	687666	687786
NMI0939	688440	690369
NMI0939	691426	693751
NMI0939	805608	806359
NMI0939	807843	809110
NMI0939	814277	814484
NMI1320	1436544	1436549
NMI0467	335384	338939
NMI0467	1334926	1335379
NMI0153	848063	848540
NMI0410	1436544	1436549
NMI06107	232351	233476
NMI0384	18424	21693
NMI0384	30050	30522
NMI0384	66067	66461
NMI0384	121909	122438
NMI0384	175003	176720
NMI0384	195088	199521
NMI0384	294713	295452
NMI0384	430568	431123
NMI0384	437702	439301
NMI0384	495912	496636
NMI0384	639729	640126
NMI0384	641637	642700
NMI0384	720747	723074
NMI0384	851455	851737
NMI0384	852688	853186
NMI0384	855499	858254
NMI0384	947205	948480
NMI0384	949823	951107
NMI0384	952347	957399
NMI0384	958221	958367
NMI0384	999765	1000736
NMI0384	1103881	1105211
NMI0384	1106490	1107841
NMI0384	1108519	1108635
NMI0384	1109681	1111399
NMI0384	1412145	1412448
NMI0384	1413675	1413956
NMI0384	1414520	1414747
NMI0384	1421355	1424231
NMI0384	1425038	1426854
NMI0384	1427391	1427517
NMI9922	26222	28714
NMI9922	169115	172272
NMI9922	173311	173996
NMI9922	174616	174857
NMI9922	706032	706521
NMI9922	1162440	1163670
NMI9922	1164670	1164845
NMI9922	1436544	1436549
NMI9713	334448	336195
NMI9713	475198	476683
NMI96244	39435	39531
NMI96244	341512	342157
NMI96244	343429	343842
NMI96244	527692	529087
NMI96244	565678	565991
NMI96244	576118	577834
NMI96244	1085122	1085434
NMI96244	1436544	1436549
NMI96123	83031	83335
NMI96123	838464	840619
NMI97295	21876	29419
NMI97295	30050	30578
NMI97295	434626	437243
NMI97295	647442	647756
NMI97295	648352	650204
NMI97295	980065	980763
NMI97295	982042	987606
NMI03258	292309	293315
NMI03258	355042	355100
NMI03258	908854	914868
NMI03258	1273493	1273535
NMI03258	1287565	1287698
14MI0012	1436545	1436549
NMI98244	1436544	1436549
NMI00175	285762	293435
NMI00175	294424	294467
NMI00175	1436544	1436549
NMI0548	691838	694543
NMI0548	1436544	1436549
NMI0184	437425	440135
NMI03264	64772	66000
NMI98182	1436544	1436549
NMI02173	105292	106997
NMI02173	108325	109672
NMI02173	199570	200629
NMI02173	1031634	1034064
NMI02173	1227676	1230170
NMI02173	1232584	1233363
NMI02173	1234314	1238442
NMI02173	1334687	1335651
NMI0479	271223	274108
NMI0479	691544	694364
NMI0479	1296537	1296952
NMI0479	1297789	1299729
NMI0479	1300574	1300769
NMI0479	1301847	1301865
NMI0479	1345257	1346411
NMI0479	1478451	1479415
NMI0065	1436544	1436549
NMI9971	1355994	1359586
NMI049	364443	365359
NMI049	375503	376735
NMI943	298022	298722
NMI943	1100043	1101269
NMI943	1102148	1102166
NMI943	1436544	1436549
NMI97198	547248	547720
NMI98228	1042276	1042570
NMI98228	1157595	1158915
NMI98228	1291821	1294334
NMI0215	61304	63465
NMI0215	584505	584681
NMI0163	29568	30407
NMI0163	60967	61630
NMI0163	63522	64009
NMI0163	65145	66000
NMI0163	202780	203439
NMI0163	225450	229659
NMI0163	323889	325827
NMI0163	374591	375020
NMI0163	403502	405583
NMI0163	415888	416103
NMI0163	417161	420531
NMI0163	530572	531217
NMI0163	650327	650372
NMI0163	653714	654404
NMI0163	723757	726834
NMI0163	727763	728900
NMI0163	796656	799608
NMI0163	1087248	1088269
NMI0163	1089005	1090083
NMI0163	1090868	1098023
NMI0163	1174018	1175585
NMI0163	1262540	1264022
NMI0163	1264953	1266828
NMI0163	1331571	1331922
NMI0163	1332808	1337223
NMI0163	1349648	1350147
NMI0163	1351103	1351554
NMI0163	1352148	1353199
NMI04172	688869	690046
NMI04172	692114	693708
NMI06101	1436544	1436549
NMI01259	875213	875522
NMI9924	80804	80949
NMI9924	655569	657795
NMI9924	658474	659575
NMI9924	1035209	1037913
NMI9924	1039867	1041106
NMI9924	1073050	1074022
NMI9924	1076806	1080429
NMI9924	1238637	1241166
NMI9924	1364313	1364920
NMI02183	24057	24348
NMI02183	41940	42182
NMI02183	43624	44110
NMI02183	45421	46316
NMI02183	294644	294845
NMI02183	1436544	1436549
NMI97335	29601	29664
NMI97335	184174	185642
NMI97335	245488	247656
NMI97335	420801	421223
NMI97335	591034	591842
NMI97335	592510	595107
NMI97335	596851	597472
NMI97335	659068	660532
NMI97335	907571	910804
NMI97335	911417	914546
NMI97335	939492	946135
NMI97335	946787	947352
NMI97335	1224893	1225678
NMI97335	1246123	1250988
NMI97335	1251960	1253651
NMI97335	1255414	1256867
NMI97335	1339663	1341102
NMI97335	1343445	1343841
NMI97335	1425155	1426282
NMI03132	1436544	1436549
NMI98162	10297	12364
NMI98162	248126	249591
NMI98162	253585	253931
NMI98162	1086361	1088269
NMI98162	1088841	1089710
NMI0475	759933	759948
NMI0475	761076	761778
NMI0475	1436544	1436549
NMI00262	1187087	1187411
NMI0266	1436544	1436549
NMI99290	247557	247656
NMI9894	26222	28714
NMI9894	29601	29664
NMI9894	51363	51701
NMI9894	55007	55178
NMI9894	66449	68547
NMI9894	118854	124159
NMI9894	124717	126114
NMI9894	173937	173979
NMI9894	174616	176129
NMI9894	229053	229430
NMI9894	238397	240285
NMI9894	248156	249478
NMI9894	250105	251433
NMI9894	268277	269379
NMI9894	343429	346466
NMI9894	347152	347655
NMI9894	352901	352980
NMI9894	354049	354465
NMI9894	422459	425281
NMI9894	429591	429741
NMI9894	498692	499203
NMI9894	537418	540992
NMI9894	541682	541910
NMI9894	543102	544419
NMI9894	581173	582152
NMI9894	643564	644823
NMI9894	787582	787588
NMI9894	788268	789204
NMI9894	794589	794869
NMI9894	840270	840754
NMI9894	842188	842725
NMI9894	865754	865921
NMI9894	870670	870991
NMI9894	872238	875723
NMI9894	907061	908607
NMI9894	951338	951353
NMI9894	952023	952857
NMI9894	953396	957538
NMI9894	959933	961626
NMI9894	962626	965085
NMI9894	1018061	1019411
NMI9894	1132129	1132365
NMI9894	1137847	1138059
NMI9894	1194497	1195341
NMI9894	1275329	1278082
NMI9894	1278978	1279432
NMI9894	1280134	1283867
NMI9894	1334695	1334787
NMI9894	1337500	1339023
NMI9894	1375480	1378602
NMI9894	1415051	1415569
NMI97210	1119452	1120446
NMI99208	1436544	1436549
NMI9426	1436544	1436549
NMI00163	1363773	1363948
NMI00163	1365929	1366002
NMI00163	1436544	1436549
NMI0617	187753	188218
NMI0617	509484	510356
NMI0617	511567	512407
NMI0617	970734	971812
NMI0617	1423676	1427517
NMI0252	1436544	1436549
NMI02227	66067	67445
NMI02227	68544	68673
NMI02227	210519	211100
NMI02227	212636	212920
NMI02227	363833	364673
NMI02227	375118	375355
NMI02227	604351	604873
NMI02227	805608	807991
NMI02227	1220973	1220985
NMI02227	1224843	1226908
NMI02227	1227499	1230656
NMI02227	1231242	1233943
NMI95140	116249	119980
NMI95140	335817	335981
NMI95140	1050807	1052937
NMI95140	1330947	1334538
NMI95140	1436544	1436549
NMI96249	1436544	1436549
NMI9948	1363930	1364183
NMI9948	1367885	1367903
NMI0423	1436544	1436547
NMI0419	1040803	1041231
NMI0419	1436544	1436549
NMI01318	1436544	1436549
NMI94240	294424	294467
NMI94240	1087046	1090083
NMI94240	1334702	1335572
NMI94240	1337500	1337560
NMI98110	1436544	1436549
NMI02116	1436544	1436549
NMI0891	1436544	1436549
NMI03100	6682	13552
NMI03100	26834	28714
NMI03100	44891	44926
NMI03100	355043	357224
NMI03100	639077	640126
NMI03100	758006	761091
NMI03100	761741	762362
NMI03100	763000	763043
NMI03100	764202	765801
NMI03100	947205	947615
NMI03100	1165261	1165996
NMI03100	1166928	1167039
NMI03100	1168389	1168938
NMI03100	1174128	1174785
NMI03100	1176624	1177835
NMI03100	1181394	1184888
NMI03100	1186201	1186777
NMI03100	1188448	1189450
NMI03100	1228438	1228772
NMI03100	1232584	1233165
NMI03100	1332564	1334538
NMI05139	941277	946019
NMI05139	946893	947328
NMI0325	1436544	1436549
NMI95246	1206834	1209551
NMI95246	1275529	1278002
NMI95246	1279252	1285987
NMI95246	1287565	1290410
NMI95246	1291289	1292004
NMI95246	1293568	1295894
NMI95246	1296537	1296570
NMI0451	49739	49898
NMI0451	294608	295455
NMI0451	518279	520627
NMI0451	1094587	1096201
NMI0451	1109636	1111512
NMI052	1436544	1436549
NMI99228	2667	3620
NMI99228	4718	6237
NMI99228	25116	25456
NMI99228	26059	29353
NMI99228	39435	39960
NMI99228	378833	378926
NMI99228	483220	484274
NMI99228	613414	614797
NMI99228	632967	634722
NMI99228	749835	752224
NMI99228	787624	791688
NMI99228	1068851	1069362
NMI99228	1171400	1173255
NMI99228	1174018	1175088
NMI99228	1176624	1177443
NMI99228	1227478	1227829
NMI99228	1228438	1229530
NMI99228	1230263	1237588
NMI99228	1240128	1241266
NMI99228	1288086	1291703
NMI99228	1333981	1334819
NMI99228	1436544	1436549
NMI99228	1453062	1454633
NMI99228	1511633	1511951
NMI01210	431663	432688
NMI01210	433724	434288
NMI01120	231427	233595
NMI01120	246913	247656
NMI01120	305572	305747
NMI01120	753285	753831
NMI01120	755047	757747
NMI01120	767185	767954
NMI01120	771150	771270
NMI01120	912623	918333
NMI01120	1283166	1285109
NMI01120	1287713	1290986
NMI05117	108433	108826
NMI05117	109381	114339
NMI05117	436730	437259
NMI05117	832992	837228
NMI05117	838545	841452
NMI05117	842083	842487
NMI05117	1076464	1080160
NMI05117	1111372	1113795
NMI05117	1131914	1136256
NMI05117	1137847	1138059
NMI05117	1270196	1273535
NMI05117	1330868	1331571
NMI05117	1333086	1334437
NMI05117	1436544	1436549
NMI03215	1436544	1436549
NMI02177	518473	520019
NMI02177	523738	523954
NMI02177	527099	530501
NMI02177	1069053	1075518
NMI02177	1436544	1436549
NMI97158	1436544	1436549
NMI97139	365344	366970
NMI97323	1436544	1436549
NMI99293	1334695	1335046
NMI99293	1367830	1371369
NMI98120	108631	110985
NMI98120	111647	115969
NMI98120	206883	207179
NMI98120	346957	347655
NMI98120	348248	354874
NMI98120	934511	934703
NMI98120	942840	943510
NMI98120	944101	945722
NMI98120	946893	947352
NMI0491	248095	248960
NMI97409	714569	714585
NMI98257	1436544	1436549
NMI94233	1436544	1436549
NMI03156	246427	247713
NMI00296	1436544	1436549
NMI9510	1436546	1436547
NMI9887	364765	364960
NMI9887	1262980	1268425
NMI96198	294446	294463
NMI96198	1436544	1436549
NMI95213	608392	608707
NMI95213	1205522	1206362
NMI0161	1436544	1436549
NMI96128	250484	251798
NMI96128	354057	354465
NMI96128	753477	754407
NMI04143	15166	16586
NMI04143	29765	29822
NMI04143	116287	117499
NMI04143	126036	126449
NMI04143	374765	375020
NMI04143	465691	468211
NMI04143	473410	477463
NMI04143	1225493	1229530
NMI04143	1230263	1230755
NMI04143	1231364	1236031
NMI04143	1332175	1334545
NMI0014	1475462	1475951
NMI0014	1477251	1478481
NMI01206	1224918	1225276
NMI01206	1227499	1227691
NMI01206	1228438	1232390
NMI9460	29051	29419
NMI9460	108966	109021
NMI9460	237131	238861
NMI9460	241587	244179
NMI9460	294748	295350
NMI9460	297694	297742
NMI9460	431426	432688
NMI9460	433724	435813
NMI9460	436552	437061
NMI9460	657165	660345
NMI9460	771168	771766
NMI9460	1343800	1344555
NMI9460	1345397	1346663
NMI9460	1417921	1424104
NMI9460	1457693	1458581
NMI9460	1459481	1460429
NMI9460	1521579	1523435
NMI9460	1524035	1525652
NMI9460	1526359	1529300
NMI97370	8341	10302
NMI97370	10984	11144
NMI97370	1540461	1542239
NMI94121	1436544	1436549
NMI0436	31962	32664
NMI0436	115969	117457
NMI0436	140618	141743
NMI0436	174814	176720
NMI0436	200143	200629
NMI0436	210268	210996
NMI0436	212636	213756
NMI0436	248348	251495
NMI0436	273454	273697
NMI0436	336144	336627
NMI0436	337600	339664
NMI0436	433330	435136
NMI0436	436552	437228
NMI0436	476263	477886
NMI0436	478660	478876
NMI0436	480161	481029
NMI0436	577846	579533
NMI0436	581062	581557
NMI0436	610093	612062
NMI0436	672972	675917
NMI0436	676526	677083
NMI0436	724660	726662
NMI0436	758021	759948
NMI0436	911774	914546
NMI0436	975667	976487
NMI0436	1080883	1085434
NMI0436	1151667	1152403
NMI0436	1155275	1158933
NMI0436	1159492	1159529
NMI0436	1160629	1161046
NMI0436	1174128	1174785
NMI0436	1338638	1338702
NMI0436	1341699	1342342
NMI0436	1383411	1383791
NMI0436	1405828	1406512
NMI0436	1407699	1407863
NMI0436	1408405	1410086
NMI927	1436544	1436549
NMI0866	544016	545121
NMI0866	623484	624265
NMI0866	630832	631113
NMI0866	631981	636191
NMI99171	64787	66507
NMI98167	209992	210119
NMI98167	213169	217017
NMI98167	470851	471587
NMI98167	1436544	1436549
NMI0357	1436544	1436549
NMI9932	2448	4033
NMI9932	6934	12472
NMI9932	13377	14036
NMI9932	79923	81033
NMI9932	174526	175885
NMI9932	196913	197937
NMI9932	198939	200890
NMI9932	213142	215456
NMI9932	265723	265914
NMI9932	266597	267140
NMI9932	268522	269337
NMI9932	294713	295452
NMI9932	296587	297492
NMI9932	380591	380830
NMI9932	507066	507724
NMI9932	508948	509554
NMI9932	642700	644915
NMI9932	678464	679749
NMI9932	775909	776705
NMI9932	780135	780522
NMI9932	781256	782560
NMI9932	850876	852112
NMI9932	852890	855181
NMI9932	885020	885746
NMI9932	999964	1000564
NMI9932	1005209	1005235
NMI9932	1069212	1069779
NMI9932	1070526	1076785
NMI9932	1088793	1089908
NMI9932	1224602	1224765
NMI9932	1334633	1336487
NMI9932	1348183	1348897
NMI9932	1363801	1364027
NMI9932	1364869	1365678
NMI9932	1367822	1372655
NMI9932	1385267	1386605
NMI9932	1387250	1390658
NMI9932	1405828	1406802
NMI9932	1408405	1408894
NMI9932	1409668	1412448
NMI9932	1414520	1414747
NMI9932	1420819	1421101
NMI9932	1428739	1428789
NMI9932	1429995	1430168
NMI9932	1446345	1446926
NMI9932	1447506	1447623
NMI9932	1488815	1488998
NMI9932	1489952	1490171
NMI9932	1490895	1491784
NMI9932	1492386	1495947
NMI97388	240474	243041
NMI01221	706013	707430
NMI9933	1436544	1436549
NMI0249	294644	296102
NMI0249	297880	298339
NMI0249	302202	304434
NMI0249	464401	465328
NMI0249	1062521	1064063
NMI97191	1457884	1461608
NMI03289	1337108	1338354
NMI97284	1436544	1436549
NMI9654	39435	39531
NMI9654	369526	371850
NMI9654	374858	375020
NMI9654	1388032	1390345
NMI98207	1436544	1436549
NMI03155	116639	119743
NMI03155	576954	579533
NMI03155	1273271	1274959
NMI00160	1334695	1334831
NMI9954	268277	269943
NMI9954	442042	442616
NMI9954	1436544	1436549
NMI04135	1335590	1337527
NMI0994	1436545	1436549
NMI0595	1436545	1436547
NMI00192	1436544	1436549
NMI01247	294659	295455
NMI01247	299347	300914
NMI01247	1334695	1337634
NMI01247	1479731	1482355
NMI03224	1436544	1436549
NMI92111	316378	316651
NMI026	31240	32028
NMI026	1436544	1436549
NMI0430	741237	741999
NMI00124	1436544	1436549
NMI96277	1436545	1436549
NMI03283	39435	39531
NMI03283	41940	42184
NMI03283	43855	43966
NMI03283	181929	185580
NMI03283	295306	295317
NMI03283	518182	519506
NMI03283	545811	545823
NMI03283	547248	547720
NMI03283	674856	675731
NMI03283	676683	678372
NMI03283	679356	680680
NMI03283	1172826	1173772
NMI03283	1176624	1177835
NMI03283	1179440	1179707
