Node	Beg	End
NMI9217	961199	961686
NMI9217	1007063	1008282
NMI9217	1084231	1086512
NMI9217	1091852	1094326
NMI9217	1115613	1120488
NMI9217	1121618	1122435
NMI9217	1148431	1149381
NMI9217	1152795	1153393
NMI9217	1228760	1228889
NMI9217	1231038	1236486
NMI9217	1237317	1237430
NMI9217	1238451	1240025
NMI9217	1283481	1286578
NMI9217	1288929	1289471
NMI9217	1290016	1290213
NMI9217	1291589	1294044
NMI9217	1294560	1295195
NMI9217	1296070	1296273
NMI9217	1297670	1298856
NMI9217	1300434	1300720
NMI9217	1302302	1303627
NMI9217	1304175	1304972
NMI9217	1306309	1310815
NMI9217	1369601	1372281
NMI9217	1373631	1376053
NMI9217	1376605	1376918
NMI9217	1467386	1469278
NMI9217	1470814	1471012
NMI9217	1530253	1530425
NMI9217	1550081	1551870
NMI9217	1552442	1553634
NMI9217	1554403	1559204
NMI04206	238529	240890
NMI04206	241465	242559
NMI04206	244594	251031
NMI04206	326276	327197
NMI04206	340892	342441
NMI04206	849685	849770
NMI04206	856180	856481
NMI04206	1034729	1036251
NMI04206	1037120	1040684
NMI04206	1041814	1042702
NMI04206	1043614	1043698
NMI04206	1204321	1208673
NMI04206	1413711	1415576
NMI04206	1589485	1589980
NMI04206	1591819	1593040
NMI99221	85181	85770
NMI99221	88766	89287
NMI99221	751423	753723
NMI99221	754512	754809
NMI99221	755508	755624
NMI99221	758783	759799
NMI99221	762087	764102
NMI99221	765810	765948
NMI99221	838416	839897
NMI99221	847051	849770
NMI98126	134652	135598
NMI98126	284333	286812
NMI98126	420237	420789
NMI98126	505905	512830
NMI98126	526646	527281
NMI98126	625537	626761
NMI98126	716170	720472
NMI98126	786624	787217
NMI98126	836717	837405
NMI98126	1370050	1372040
NMI98126	1483877	1483931
NMI00238	750163	750316
NMI00238	750987	753723
NMI00238	755413	756167
NMI00238	758630	759799
NMI00238	761228	762309
NMI00238	1157743	1158211
NMI00238	1159102	1160837
NMI94195	1226174	1228149
NMI94195	1315329	1315818
19MI0030	216552	216731
19MI0030	261621	265092
19MI0030	265745	266012
19MI0030	266861	268935
19MI0030	405254	408988
19MI0030	481901	482585
19MI0030	517883	521981
19MI0030	541854	543326
19MI0030	632883	633847
19MI0030	699583	699898
19MI0030	700900	706692
19MI0030	714554	715775
19MI0030	899979	904714
19MI0030	905403	905433
19MI0030	1065336	1066148
19MI0030	1257691	1264779
19MI0030	1269385	1269895
19MI0030	1366851	1367223
NMI98248	22540	23801
NMI98248	104357	104426
NMI98248	106854	107763
NMI98248	109435	111016
NMI98248	266924	267274
NMI98248	687417	692910
NMI98248	1275718	1278714
NMI98248	1280201	1280429
NMI0576	540132	541917
NMI0745	244586	247310
NMI0745	327522	327646
NMI0745	525191	534657
NMI0745	538144	538156
NMI0745	1029108	1030461
NMI0745	1031139	1033808
NMI96235	1306306	1307998
NMI0680	98810	102004
NMI0680	102917	103992
NMI0680	107167	107197
NMI0680	148672	149286
NMI0680	154208	154568
NMI0680	342289	343917
NMI0680	521646	521691
NMI0680	525151	531153
NMI0680	531721	534113
NMI0680	541854	543689
NMI0680	595867	600886
NMI0680	665514	666252
NMI0680	672441	673544
NMI0680	674875	675343
NMI0680	698681	699254
NMI0680	854459	855271
NMI0680	855924	857343
NMI0680	894610	894892
NMI0680	903452	905206
NMI0680	906153	906261
NMI0680	907040	908255
NMI0680	910656	912348
NMI0680	999993	1001410
NMI0680	1004044	1008282
NMI0680	1009148	1009503
NMI0680	1010405	1014724
NMI0680	1025117	1025670
NMI0680	1026432	1026943
NMI0680	1032063	1034236
NMI0680	1388691	1389880
NMI9995	51355	51717
NMI9995	52274	55861
NMI9995	56815	57779
NMI9995	58477	58504
NMI9995	60109	60376
NMI9995	87671	92340
NMI9995	153740	154628
NMI9995	156404	157889
NMI9995	159005	164197
NMI9995	168273	169429
NMI9995	266804	267248
NMI9995	286746	291112
NMI9995	326102	326409
NMI9995	327011	327470
NMI9995	361766	363912
NMI9995	365277	368058
NMI9995	452885	453026
NMI9995	453901	455687
NMI9995	456332	456813
NMI9995	520387	521004
NMI9995	536912	539191
NMI9995	565583	566875
NMI9995	567409	567988
NMI9995	569047	569773
NMI9995	570361	571504
NMI9995	572517	573300
NMI9995	631048	631270
NMI9995	632474	634508
NMI9995	646279	648520
NMI9995	649924	651345
NMI9995	692746	695413
NMI9995	696568	702699
NMI9995	738637	738987
NMI9995	739808	740513
NMI9995	742710	745324
NMI9995	746070	746933
NMI9995	840284	843012
NMI9995	845135	845847
NMI9995	848316	850778
NMI9995	856086	857923
NMI9995	883710	885506
NMI9995	886278	887702
NMI9995	888255	888432
NMI9995	889440	889649
NMI9995	1001851	1003256
NMI9995	1077679	1078399
NMI9995	1097445	1103192
NMI9995	1112550	1113933
NMI9995	1115613	1119949
NMI9995	1121618	1122363
NMI9995	1125208	1128421
NMI9995	1131205	1131865
NMI9995	1132485	1134286
NMI9995	1137921	1140430
NMI9995	1141525	1145279
NMI9995	1162989	1163032
NMI9995	1164169	1164475
NMI9995	1187270	1191197
NMI9995	1200168	1208673
NMI9995	1209299	1210613
NMI9995	1246708	1247243
NMI9995	1251481	1252528
NMI9995	1253159	1253926
NMI9995	1255382	1255517
NMI9995	1270439	1273074
NMI9995	1274903	1275006
NMI9995	1301734	1302745
NMI9995	1318425	1318827
NMI9995	1374433	1374936
NMI9995	1375533	1377961
NMI9995	1466378	1466391
NMI9995	1467530	1468767
NMI9995	1478071	1480280
NMI9995	1483800	1484033
NMI9995	1486781	1487250
NMI9995	1488503	1489061
NMI1069	626746	626761
NMI1069	744472	745324
NMI1069	746070	747359
NMI1069	900847	902506
NMI1069	903485	904187
NMI1069	1186958	1187986
NMI1069	1201092	1204442
NMI1069	1205253	1207021
NMI1069	1291994	1293000
NMI1069	1582705	1585237
NMI074	244917	245977
NMI074	326561	327470
NMI074	371128	374089
NMI074	415341	416505
NMI025	326216	327278
NMI025	1154512	1158211
NMI025	1159102	1160837
NMI01324	39390	40748
NMI01324	257308	257661
NMI01324	583713	584195
NMI01324	667702	667858
NMI01324	671205	671247
NMI01324	689895	691436
NMI01324	1161187	1163593
NMI01324	1187086	1187383
NMI01324	1282253	1282409
NMI01324	1283001	1285077
NMI01324	1286332	1286981
NMI01324	1353940	1354096
NMI01324	1582034	1583763
14MI0024	372952	373973
14MI0024	541854	544736
14MI0024	618652	621005
14MI0024	621836	623554
14MI0024	624198	626484
14MI0024	627250	627286
NMI01150	666961	673304
NMI137	828575	828803
NMI137	829948	830949
NMI137	832450	833142
NMI137	833784	834045
NMI137	836618	837405
NMI137	838573	840120
NMI137	908102	908918
NMI137	947973	949351
NMI137	1012079	1013447
NMI137	1014115	1014505
NMI137	1173746	1176374
NMI137	1403450	1403632
NMI98177	370	1030
NMI98177	1720	1996
NMI98177	245481	246491
NMI98177	247223	247808
NMI98177	248884	249323
NMI98177	695359	695975
NMI98177	696581	699434
NMI98177	702421	702484
NMI98177	703167	704454
NMI98177	705121	705239
NMI98177	1033950	1041552
NMI98177	1042519	1042702
NMI98177	1043614	1044148
NMI0692	65309	66098
NMI0692	67523	67864
NMI0692	71053	72027
NMI0692	172386	173237
NMI0692	248935	251601
NMI0692	262222	266696
NMI0692	288267	291112
NMI0692	317846	321207
NMI0692	326102	327609
NMI0692	348431	349307
NMI0692	350863	352054
NMI0692	408310	410065
NMI0692	412575	413741
NMI0692	511849	513257
NMI0692	513922	521691
NMI0692	525191	525338
NMI0692	535596	535770
NMI0692	623150	623554
NMI0692	624198	626410
NMI0692	706447	706954
NMI0692	801976	803714
NMI0692	804728	804744
NMI0692	966151	967704
NMI0692	1016663	1018909
NMI0692	1088770	1089049
NMI0692	1102992	1103380
NMI0692	1105392	1106077
NMI0692	1107299	1108080
NMI0692	1144367	1144403
NMI0692	1146653	1153393
NMI0692	1154146	1155705
NMI0692	1160929	1161090
NMI0692	1195183	1197291
NMI0692	1240801	1245881
NMI0692	1246609	1247043
NMI0692	1257691	1259018
NMI0692	1261016	1263476
NMI0692	1297120	1298013
NMI0692	1298640	1299746
NMI0692	1331302	1331379
NMI0692	1386714	1388474
NMI0692	1390321	1391664
NMI0692	1392530	1397500
NMI0692	1398113	1400783
NMI0692	1427534	1428306
NMI0692	1482595	1482741
NMI0692	1483800	1487250
NMI0692	1520323	1521201
NMI0692	1584141	1589599
NMI9662	259233	261436
NMI9662	285129	286540
NMI9662	1023968	1025028
NMI0017	144160	144542
NMI0017	145392	149386
17MI0069	230521	232240
17MI0069	327522	328890
NMI109	327347	330083
NMI109	330821	331298
NMI109	333686	337096
NMI109	416364	416641
NMI109	417274	418736
NMI109	509023	509240
NMI109	622473	623381
NMI109	625157	626521
NMI109	627454	629555
NMI109	631139	632077
NMI109	857875	858111
NMI109	858981	859617
NMI109	1028443	1029598
NMI109	1031338	1034413
NMI109	1035355	1036083
NMI109	1037026	1040543
NMI109	1041477	1041892
NMI109	1043511	1044409
NMI109	1045590	1046343
NMI109	1047633	1047707
NMI109	1049314	1049344
NMI109	1051621	1051869
NMI109	1053124	1053701
NMI109	1055352	1066750
NMI109	1068124	1070782
NMI109	1072025	1072490
NMI109	1247519	1248401
NMI0772	1273672	1275712
NMI9556	152857	154574
NMI9556	271662	273542
NMI9556	274680	283403
NMI9556	878959	879301
NMI9556	902895	903966
NMI9556	1105013	1106016
NMI9556	1106910	1107389
NMI9556	1132485	1132910
NMI9556	1134164	1134286
NMI9556	1137457	1139485
NMI0114	628735	630687
NMI0114	855960	856619
NMI05162	855505	857495
NMI0322	68881	69135
NMI0322	85214	85770
NMI0322	88766	89348
NMI0322	90072	90640
NMI0322	326102	327278
NMI0322	520310	520982
NMI0322	521865	521981
NMI0322	526556	530714
NMI0322	536699	539191
NMI0322	711992	715775
NMI0322	846330	847265
NMI0322	848357	849770
NMI0322	851225	852670
NMI0322	853436	856186
NMI0322	1064587	1064945
NMI0322	1065743	1068846
NMI0322	1070324	1070587
NMI0322	1186958	1188381
NMI0322	1477794	1478718
NMI97240	153980	158071
NMI97150	1127267	1127921
NMI03287	285950	286860
NMI03287	345011	346330
NMI03287	352238	355630
NMI03287	820666	822600
NMI03287	855924	857657
NMI03287	940264	946638
NMI03287	948625	949866
NMI03113	1083688	1085507
NMI9840	629555	630882
NMI02147	30371	31788
NMI02147	33580	33730
NMI02147	35565	41444
NMI02147	514084	514892
NMI02147	666483	667201
NMI02147	759045	759800
NMI02147	760755	763369
NMI02147	1373188	1377148
17MI0033	9889	11092
17MI0033	11709	14277
17MI0033	172715	173903
17MI0033	174713	174987
17MI0033	236387	236816
17MI0033	418073	421167
17MI0033	421978	423423
17MI0033	510053	511339
17MI0033	519989	520883
17MI0033	521484	521981
17MI0033	570592	573044
17MI0033	604624	607325
17MI0033	813362	821002
17MI0033	1054634	1055439
17MI0033	1085403	1086006
17MI0033	1113276	1113969
17MI0033	1233498	1236571
17MI0033	1237245	1238127
NMI99260	786219	787094
NMI99260	788472	790054
NMI99260	791778	791890
NMI99260	792716	792737
NMI99260	793666	795406
NMI99260	990026	990862
NMI99260	1424202	1425867
NMI99260	1460584	1461516
NMI02253	549460	549790
NMI05146	104357	104531
NMI05146	105437	105560
NMI05146	155656	157564
NMI05146	159586	163025
NMI05146	245180	246725
NMI05146	266696	266945
NMI05146	327347	327638
NMI05146	470176	472375
NMI05146	482125	482796
NMI05146	653554	657036
NMI05146	674875	676533
NMI05146	680162	680599
NMI05146	681479	683994
NMI05146	685616	685650
NMI05146	687666	695347
NMI05146	822875	823154
NMI05146	1012090	1014133
NMI05146	1057207	1058465
NMI05146	1141279	1144269
NMI05146	1150863	1151598
NMI05146	1247082	1248401
NMI05146	1331511	1332861
NMI05146	1350984	1352123
NMI00133	75943	77892
NMI00133	104408	104664
NMI00133	106792	107107
NMI00133	111439	114947
NMI00133	352485	352937
NMI01246	756802	762014
NMI01246	851941	856705
NMI01246	1222403	1226565
NMI98145	104104	104754
NMI98145	105437	105938
NMI98145	106765	108908
NMI98145	109552	110110
NMI98145	149896	151003
NMI98145	152476	153097
NMI98145	351744	353193
NMI98145	417274	419020
NMI98145	437355	439424
NMI98145	479908	483750
NMI98145	484464	488755
NMI98145	489482	490712
NMI98145	491362	494011
NMI98145	495900	501343
NMI98145	534113	535748
NMI98145	538144	538156
NMI98145	538825	539191
NMI98145	570361	571319
NMI98145	857425	859563
NMI98145	944073	946638
NMI98145	1186958	1189529
NMI98145	1190511	1190839
NMI98145	1191584	1192932
NMI01126	260397	261615
NMI01126	921908	925044
NMI01126	995077	996425
NMI99108	569868	571126
NMI9747	286549	291862
NMI9747	293334	293505
NMI9747	326102	330083
NMI9747	330821	331718
NMI9747	333410	333783
NMI9747	583713	584463
NMI97359	39347	39404
NMI97359	563631	563957
NMI97359	565583	566364
NMI97359	958912	961427
NMI97359	1534745	1535906
NMI0129	31864	32119
NMI0129	32729	33196
NMI0129	33751	34672
NMI0129	93651	94080
NMI0129	98773	98951
NMI0129	100783	101050
NMI0129	101775	102004
NMI0129	102884	103883
NMI0129	104856	105095
NMI0129	106780	109945
NMI0129	110531	114872
NMI0129	115847	119920
NMI0129	120681	123752
NMI0129	203888	204086
NMI0129	432084	433471
NMI0129	435337	441619
NMI0129	442358	442989
NMI0129	470860	474747
NMI0129	475346	476438
NMI0129	533646	535748
NMI0129	536912	544736
NMI0129	553291	553387
NMI0129	566679	567553
NMI0129	674801	676533
NMI0129	680162	680599
NMI0129	681432	682891
NMI0129	761214	764775
NMI0129	765848	767720
NMI0129	769438	769464
NMI0129	771707	775297
NMI0129	797482	801982
NMI0129	826279	826391
NMI0129	850001	851753
NMI0129	961535	962181
NMI0129	1093887	1095767
NMI0129	1103776	1104473
NMI0129	1105013	1105484
NMI0129	1115613	1119137
NMI0129	1355746	1356950
NMI0129	1420087	1422701
NMI0129	1497229	1498156
NMI02117	156227	156431
NMI02117	412419	416853
NMI02117	482231	483750
NMI02117	484464	486908
NMI02117	559481	559757
NMI02117	560879	561187
NMI02117	562596	563042
NMI02117	669811	669828
NMI02117	720650	720659
NMI02117	729234	729703
NMI02117	761116	764775
NMI02117	765810	767720
NMI02117	1226615	1227851
NMI02117	1228619	1228974
NMI02117	1230876	1231547
NMI02117	1247519	1247645
NMI02117	1280363	1280783
NMI02117	1281731	1283859
NMI02117	1351101	1352285
NMI02117	1353189	1354989
NMI95290	224221	225193
NMI95290	227062	227401
NMI95290	235759	235823
NMI95290	237200	238655
NMI95290	426286	426924
NMI95290	716868	719663
NMI95290	842403	843012
NMI95290	845135	845345
NMI95290	846210	848072
NMI95290	887459	888162
NMI95290	889804	892270
NMI95290	916575	917387
NMI95290	1361028	1363115
NMI95290	1363716	1364494
NMI0488	279484	279591
NMI0488	539670	540858
NMI0488	543423	543903
NMI0488	855924	857745
NMI0488	1371762	1374867
NMI949	181975	182170
NMI949	183600	184581
NMI949	188417	189185
NMI949	191761	193623
NMI949	196051	198079
NMI949	856180	857974
NMI949	861073	863422
NMI949	865250	866206
NMI949	869618	871499
NMI949	872260	872728
NMI0940	172924	172930
NMI0940	216408	217181
NMI0940	218442	218961
NMI0940	350530	352054
NMI0940	364191	364854
NMI0940	368963	369184
NMI0940	414045	414127
NMI0940	417099	418194
NMI0940	419155	421167
NMI0940	431481	431585
NMI0940	432212	432581
NMI0940	435337	436449
NMI0940	649069	651578
NMI0940	667393	669932
NMI0940	670932	676042
NMI0940	726077	728210
NMI0940	792266	792374
NMI0940	793666	794196
NMI0940	794756	795418
NMI0940	796372	807561
NMI0940	851345	851732
NMI0940	1174538	1176472
NMI0940	1177129	1179590
NMI0940	1188713	1189142
NMI0940	1309531	1309993
NMI0940	1573026	1575098
NMI00191	134339	135752
NMI00191	265145	267254
NMI00191	987271	988480
NMI00191	990026	990862
NMI00191	1179425	1180680
NMI03121	244593	245966
NMI03121	327522	329478
NMI03121	618652	621005
NMI03121	621836	623554
NMI03121	624198	625874
NMI03121	855924	856089
NMI03121	857014	857745
17MI0061	836717	837405
NMI00150	855924	858706
NMI00150	946666	949100
NMI00150	1240266	1240708
NMI00251	854459	855748
NMI06124	1191584	1194395
NMI01314	71703	77522
NMI01314	327585	327591
NMI01314	487809	490535
NMI9826	62064	64190
NMI9826	104233	104618
NMI9826	371237	371698
NMI9826	372305	377449
NMI9826	378129	380359
NMI9826	1155869	1158762
NMI9826	1159447	1161798
NMI9826	1279215	1279224
NMI9826	1280495	1280783
NMI95190	107904	109468
NMI95190	603741	604008
NMI95190	699038	699434
NMI9854	262756	263799
NMI9854	264428	266192
NMI9854	268012	268223
NMI9854	563182	563957
NMI9854	565006	567469
NMI9854	569047	569157
NMI9854	712050	712372
NMI9854	712959	714250
NMI9854	1233806	1234789
NMI962	269496	273397
NMI01286	128845	129588
NMI01286	217982	218961
NMI01286	1427800	1428176
NMI01261	364191	366894
NMI01261	559862	559874
NMI01261	624650	626484
NMI01261	627136	629907
NMI01261	631048	631402
NMI01261	682508	683905
NMI01261	998679	1001410
NMI01261	1004044	1008505
NMI01261	1014602	1014724
NMI01261	1015594	1018225
NMI01261	1313318	1314815
NMI01261	1464152	1464418
NMI9668	525791	526804
NMI041	100783	101050
NMI041	101775	101938
NMI041	164234	165732
NMI041	166302	166695
NMI041	418731	419020
NMI041	1203135	1204442
NMI041	1205181	1205441
NMI041	1213418	1215377
NMI041	1216145	1218873
NMI041	1285209	1285643
NMI041	1286568	1286942
NMI041	1427534	1429834
NMI041	1445302	1449295
NMI041	1449936	1450082
NMI1161	326358	327522
NMI96214	62449	62920
NMI96214	64025	72630
NMI96214	563357	563957
NMI96214	567409	568415
NMI96214	628876	630573
NMI96214	1185589	1196664
NMI96214	1287990	1289016
NMI97256	31410	32135
NMI97256	36839	39146
NMI97256	153400	153495
NMI97256	603741	604008
NMI97256	660218	663104
NMI97256	664968	665162
NMI97256	712018	714923
NMI97256	799843	801712
NMI97256	855954	857678
NMI97256	1057879	1058759
NMI97256	1594964	1597567
19MI0008	855924	858999
19MI0008	860050	860917
19MI0008	861560	864066
19MI0008	865250	866206
19MI0008	868018	868877
19MI0008	1122318	1122326
19MI0008	1124462	1128421
19MI0008	1131205	1132634
19MI0008	1287047	1287557
NMI03119	35264	39146
NMI03119	41749	43744
NMI03119	213395	215092
NMI03119	218581	219006
NMI03119	445412	445691
NMI03119	446665	449750
NMI03119	450349	450589
NMI03119	589422	589807
NMI03119	710060	713089
NMI03119	836735	837405
NMI03119	838335	841312
NMI03119	856180	856971
NMI03119	858622	859679
NMI03119	970005	970030
NMI03119	1157362	1158112
NMI03119	1160068	1167078
NMI03119	1257313	1259018
NMI03119	1259680	1263476
NMI03119	1462489	1463218
NMI03119	1474926	1476372
NMI03119	1476957	1478967
NMI03119	1500161	1502694
NMI01119	856087	856184
NMI02220	46726	47780
NMI02220	748742	749005
NMI02220	900955	905017
NMI02220	997277	998878
NMI01323	67432	69138
NMI01285	149272	155419
NMI01285	185954	187609
NMI97350	176869	176884
NMI97350	180425	181130
NMI97350	181975	182170
NMI97350	183248	185254
NMI97350	334646	337356
NMI97350	342289	343917
NMI97350	721489	725416
NMI97350	1001875	1002313
NMI96147	327185	327278
NMI95255	1162217	1162414
NMI95255	1167715	1167907
NMI95255	1594728	1595256
NMI95221	261537	267248
NMI95221	880025	881906
NMI9723	154217	154574
NMI9723	172023	173742
NMI9723	241747	242632
NMI9723	245658	245850
NMI9723	327591	333340
NMI9723	371128	372837
NMI9723	582690	586233
NMI9723	851204	852341
NMI9723	855921	857745
NMI9723	914511	917941
NMI9723	1008973	1009153
NMI9723	1012136	1013447
NMI9723	1014115	1014505
NMI9723	1016663	1019161
NMI9723	1093423	1093679
NMI9723	1127348	1128077
NMI9723	1320125	1321311
NMI9723	1388255	1390276
NMI9723	1414475	1414952
NMI9723	1547775	1549357
NMI9723	1581838	1586048
NMI00201	46520	48401
NMI00201	424617	426393
NMI01194	426650	427660
NMI01194	855584	855697
16MI0069	215524	216894
16MI0069	286746	287019
16MI0069	820600	821704
16MI0069	822807	824084
16MI0069	826292	826424
16MI0069	827056	828089
16MI0069	1021170	1025670
16MI0069	1026432	1026943
16MI0069	1027914	1030461
16MI0069	1031139	1034236
16MI0069	1035802	1037384
NMI9957	408013	409225
NMI9957	410021	410065
NMI9957	415084	415111
NMI9957	416377	416496
NMI9957	417274	418604
NMI00173	1186286	1187596
NMI99257	52402	52915
NMI99257	375201	376822
NMI99257	536699	539191
NMI99257	582273	583792
NMI04174	104754	107971
NMI04174	269499	272621
NMI04174	371128	373029
NMI04174	447926	448163
NMI04174	454939	459663
NMI04174	461564	461812
NMI04174	481901	482576
NMI04174	625525	626159
NMI04174	627036	628655
NMI04174	680545	684529
NMI04174	732109	733237
NMI04174	762787	763129
NMI04174	822860	823901
NMI04174	831989	833115
NMI04174	1028741	1029623
NMI04174	1176547	1176549
NMI04174	1203135	1204442
NMI04174	1205181	1206589
NMI04174	1399722	1400694
NMI04174	1460757	1461557
NMI04174	1479318	1479783
NMI0150	104104	104939
NMI0150	245467	246854
NMI0150	326216	327470
NMI00245	159744	160969
NMI00245	347015	351921
NMI00245	595867	597631
NMI00245	618652	621007
NMI00245	621631	621710
NMI00245	1187170	1188594
NMI0422	646879	648202
NMI0422	853836	855148
NMI0422	969402	969979
NMI0422	1193534	1194181
NMI0422	1322050	1325432
NMI0422	1504751	1508741
NMI0038	1096119	1097532
NMI04118	152383	156272
NMI04118	245658	249612
NMI04118	1389966	1391552
NMI98105	902887	903089
NMI03161	285496	286640
NMI03161	406998	407277
NMI03161	472396	474747
NMI03161	475379	476438
NMI03161	855596	856762
NMI03161	1190511	1190839
NMI03161	1191584	1191746
NMI03161	1360099	1360246
NMI03161	1361028	1361538
NMI0144	559448	561518
NMI0144	1589977	1589980
NMI0144	1591708	1593040
NMI00281	405609	407550
NMI00281	408310	410065
NMI00281	411408	422653
NMI98288	326379	327365
NMI98288	1381136	1382081
NMI0171	133828	138449
NMI9724	791532	793033
NMI9724	793818	795286
NMI9724	796097	800590
NMI9724	801178	802828
NMI9724	803936	805231
NMI9724	807243	808636
NMI9724	810481	818000
NMI9724	819198	821308
NMI9724	823598	824084
NMI9724	826292	831170
NMI9724	832154	833064
NMI9724	833886	834929
NMI9724	839207	839897
NMI9724	840919	841186
NMI9724	846812	847517
NMI9724	848162	850595
NMI9724	1033425	1034236
NMI9724	1035129	1035813
NMI9724	1159102	1162062
NMI9724	1163012	1165280
NMI97212	301312	302066
NMI95248	327558	329559
NMI95248	765117	765948
NMI98305	51560	51717
NMI98305	52402	53237
NMI98305	54216	54318
NMI98305	154217	155731
NMI98305	234367	234742
NMI98305	235759	235807
NMI98305	237128	237209
NMI98305	259968	260750
NMI98305	326216	327278
NMI98305	330821	331532
NMI98305	333410	337150
NMI98305	342289	343917
NMI98305	350800	356333
NMI98305	514388	521981
NMI98305	750163	750316
NMI98305	751423	753723
NMI98305	754512	754809
NMI98305	755508	755624
NMI98305	758630	759799
NMI98305	762087	764102
NMI98305	764673	764775
NMI98305	765810	767720
NMI98305	769438	771143
NMI98305	778394	778873
NMI98305	779690	779950
NMI98305	909840	910710
NMI98305	914502	915996
NMI98305	964001	964941
NMI98305	970005	970600
NMI98305	971386	973422
NMI98305	1033425	1034236
NMI98305	1035129	1037974
NMI98305	1064587	1064945
NMI98305	1065743	1067013
NMI98305	1131205	1131688
NMI98305	1134620	1135181
NMI98305	1137457	1138740
NMI98305	1293673	1295153
NMI98305	1335409	1335691
NMI98305	1336642	1337140
NMI98305	1339051	1342440
NMI98305	1351994	1352113
NMI98305	1353495	1353560
NMI98305	1524838	1526097
NMI98305	1575609	1577248
NMI98305	1585607	1586616
NMI98305	1588398	1589980
NMI9687	6937	9170
NMI9687	10253	14412
NMI9687	371503	373973
NMI9687	374970	380359
NMI9687	656457	658357
NMI9687	659245	667161
NMI9687	667780	667789
NMI9687	669328	669392
NMI9687	1322224	1324122
NMI0216	174713	176068
NMI0216	1241620	1244354
NMI0216	1245819	1245855
NMI0216	1391945	1394765
16MI0064	65309	65353
16MI0064	66937	67849
16MI0064	348326	355682
16MI0064	1450926	1451898
16MI0064	1477215	1478742
NMI97170	629555	630867
NMI97170	855984	856880
NMI9986	266634	267254
NMI9986	305078	305504
NMI9986	308008	310256
NMI9986	330821	331532
NMI9986	408310	408988
NMI9986	417217	419013
NMI9986	452467	453061
NMI9986	454010	456080
NMI9986	743752	745324
NMI9986	746070	750316
NMI9986	751065	751984
NMI9986	889370	889925
NMI9986	1008856	1012007
NMI9986	1262668	1264315
NMI97304	352266	353816
NMI97304	355380	357488
NMI97304	360963	361736
NMI01163	553291	553387
NMI01163	713399	718742
NMI01163	848620	849770
NMI01163	1094141	1095056
NMI01163	1095815	1096477
NMI01163	1572345	1573751
NMI99218	1478404	1478816
NMI99218	1480103	1480517
NMI99218	1562296	1562456
NMI99218	1563102	1563492
NMI96255	241934	243436
NMI96255	1353115	1353495
NMI96255	1354569	1354952
NMI0143	601572	602334
NMI929	1150762	1151598
NMI9796	17082	18067
NMI9796	19032	21040
NMI9796	39347	39404
NMI9796	43114	43153
NMI9796	95178	95874
NMI9796	98744	102091
NMI9796	102938	103883
NMI9796	151000	154878
NMI9796	155478	156776
NMI9796	246715	246717
NMI9796	307758	312888
NMI9796	313652	314385
NMI9796	334367	334634
NMI9796	475952	476438
NMI9796	478380	479982
NMI9796	519309	523820
NMI9796	672779	672800
NMI9796	711309	715775
NMI9796	717389	718571
NMI9796	720650	720790
NMI9796	733686	734409
NMI9796	740736	745324
NMI9796	746070	746777
NMI9796	765848	766194
NMI9796	769438	770612
NMI9796	832661	833532
NMI9796	834297	835141
NMI9796	836411	837405
NMI9796	839363	839474
NMI9796	855584	857495
NMI9796	1036641	1041530
NMI9796	1088770	1089201
NMI9796	1089810	1093114
NMI9796	1093786	1095056
NMI9796	1098756	1106649
NMI9796	1107199	1108398
NMI9796	1253159	1253748
NMI9796	1285209	1286531
NMI9796	1403300	1403567
NMI9796	1405236	1405428
NMI9796	1431867	1433362
NMI9796	1434857	1434876
NMI9796	1435650	1438334
NMI9796	1455822	1457325
NMI9796	1507063	1508591
18MI0078	85181	89734
18MI0078	203918	204086
18MI0078	204901	208013
18MI0078	208917	209016
18MI0078	222213	224044
18MI0078	289246	291752
18MI0078	356270	357674
18MI0078	406939	407277
18MI0078	408310	408716
18MI0078	541854	544736
18MI0078	723641	724418
18MI0078	725738	729834
18MI0078	730658	731462
18MI0078	732785	734092
18MI0078	810856	811327
18MI0078	812228	812807
18MI0078	1241900	1242649
18MI0078	1449936	1449949
NMI938	1010949	1013447
NMI938	1014133	1014443
NMI938	1015138	1015306
NMI938	1016802	1017300
NMI04104	855562	855748
NMI0654	297276	298114
NMI0654	328475	330083
NMI0654	657459	658555
NMI0654	659245	659971
NMI0654	855924	857745
NMI0654	1358687	1361788
NMI97313	327522	330255
NMI97313	900843	903512
NMI97313	1186884	1189466
NMI99222	215008	215524
NMI99222	216552	217281
NMI99222	218209	218581
NMI99222	221918	225562
NMI9990	17975	21566
NMI9990	126867	128732
NMI9990	257829	258007
NMI9990	261537	266985
NMI9990	470108	471406
NMI9990	526646	527357
NMI9990	573260	579043
NMI9990	1024322	1028350
NMI9990	1028928	1029623
NMI9990	1031139	1031652
NMI9990	1035365	1039432
NMI9990	1052080	1052524
NMI9990	1053124	1053952
NMI9990	1054634	1055556
NMI9990	1058088	1059507
NMI9990	1063375	1064287
NMI9990	1131205	1134286
NMI9990	1224453	1225946
NMI9990	1427514	1428306
NMI9990	1446971	1447610
NMI9990	1472980	1472988
NMI9990	1552877	1555630
NMI9990	1579457	1580286
NMI9990	1589544	1589980
NMI9990	1591637	1600406
NMI98114	14451	14553
NMI03207	451712	453141
NMI03207	454010	454103
NMI03207	671205	671654
NMI03207	769462	770766
NMI03207	771536	772640
